id_correspondance,old_artisan_url,new_artisan_url,count_old,count_new,count_sum,,new actif
15108,de_carlo_-_mione,de_carlo_mione,8,,8,,1
15109,audigier_-_sautel_g4,audigier_sautel_g4,15,,15,,1
15110,a._s._g._t._s.,a_s_g_t_s,43,1,44,,1
15111,reboul-_cotte_climatique,reboul_cotte_climatique,2,,2,,1
15112,chabanal_et_fils_entreprise,chabanal_fils_entreprise,25,,25,,1
15113,e.g.c.m._minodier,e_g_c_m_minodier,4,,4,,1
15114,garanka_nors_ouest_-_mural_gaz,garanka_nors_ouest_mural_gaz,24,,24,,1
15115,emcs_-_entretien_montage_chauffage_sanitaire_emcs,emcs_entretien_montage_chauffage_sanitaire_emcs,13,,13,,1
15116,debray_et_fils,debray_fils,,,0,,1
15117,melet_jean-michel,melet_jean_michel,1,,1,,1
15118,lfd-vie_freres_sarl,lfd_vie_freres_sarl,7,,7,,1
15119,le_moue_jean-jacques,le_moue_jean_jacques,,,0,,1
15120,villette_s.a.r.l.,villette_s_a_r_l,,,0,,1
15121,denis_plomberie_-_chauffage,denis_plomberie_chauffage,,,0,,1
15122,atv__ateliers_thermique_ventilation,atv_ateliers_thermique_ventilation,18,,18,,1
15123,chauffage_services_-trivino_eugene,chauffage_services_trivino_eugene,4,,4,,1
15124,croq_paul_-_dz_plomberie,croq_paul_dz_plomberie,31,,31,,1
15125,kerivel_nicolas_-_nvp,kerivel_nicolas_nvp,2,,2,,1
15126,depan_gaz_-_autour_du_chauffage,depan_gaz_autour_du_chauffage,,,0,,1
15127,d.g.m.,d_g_m,1,,1,,1
15128,sarl_aqua-isole,sarl_aqua_isole,,,0,,1
15129,turgeon-stephan,turgeon_stephan,,,0,,1
15130,irct_-_chateaulin_gaz,irct_chateaulin_gaz,,,0,,1
15131,axenergie_gaz_service_-_uzes_dep_30,axenergie_gaz_service_uzes_dep_30,16,1,17,,1
15132,soler_r._sarl,soler_r_sarl,2,,2,,1
15133,a.d.s._plomberie,a_d_s_plomberie,38,,38,,1
15134,gibert_et_mula_s.e.e.,gibert_mula_s_e_e,1,,1,,1
15135,aba_-_chauffage_plomberie_climatisation,aba_chauffage_plomberie_climatisation,23,,23,,1
15136,lagier_fils_s.a.r.l.,lagier_fils_s_a_r_l,4,,4,,1
15137,reflex_sani-chauff,reflex_sani_chauff,1,,1,,1
15138,baugey_s.a.r.l.,baugey_s_a_r_l,13,,13,,1
15139,richard_manivet_s.e.e.,richard_manivet_s_e_e,,,0,,1
15140,egis__-__entreprise_generale_d_installations_sanitaires,egis_entreprise_generale_d_installations_sanitaires,2,,2,,1
15141,jullian_et_cie,jullian_cie,7,,7,,1
15142,razes_francis_s.e.e._sarl,razes_francis_s_e_e_sarl,5,,5,,1
15143,genie_thermique_ventilation_sanitaire_g.t.v.s._sarl,genie_thermique_ventilation_sanitaire_g_t_v_s_sarl,6,,6,,1
15144,bezes_jean_pascal_-_sanitherm,bezes_jean_pascal_sanitherm,10,,10,,1
15145,defusco-ducos,defusco_ducos,5,,5,,1
15146,d.pibarot,d_pibarot,24,,24,,1
15147,cieutat-seilhan_sarl,cieutat_seilhan_sarl,12,,12,,1
15148,galindo_climatisation_bien-_etre_-_c.b.e._s.a.,galindo_climatisation_bien_etre_c_b_e_s_a,17,,17,,1
15149,frasson_ghislain_et_fils_s.a.r.l.,frasson_ghislain_et_fils_s_a_r_l,15,,15,,1
15150,salvagiotti_et_fils,salvagiotti_fils,25,,25,,1
15151,tharet_serge_-_stic,tharet_serge_stic,11,,11,,1
15152,sn_balmoissiere_et_miquel-cf2p,sn_balmoissiere_et_miquel_cf2p,16,,16,,1
15153,palacin-chauffage,palacin_chauffage,7,,7,,1
15154,m.p.c.e.s,m_p_c_e_s,3,,3,,1
15155,sud_ouest_climatisation_chauffage_sanitaire_s.o.c.c.s.,sud_ouest_climatisation_chauffage_sanitaire_s_o_c_c_s,10,,10,,1
15156,a.s.p.c,a_s_p_c,13,,13,,1
15157,blanc_j._claude_entreprise,blanc_j_claude_entreprise,3,,3,,1
15158,p.c.z._sorroche,p_c_z_sorroche,3,,3,,1
15159,clim_et_chauff,clim_chauff,93,,93,,1
15160,jean-christophe_michon,jean_christophe_michon,2,,2,,1
15161,f_et_l_innovation,f_l_innovation,3,,3,,1
15162,artisan.chauffage.sanitaire.philippe,artisan_chauffage_sanitaire_philippe,2,,2,,1
15163,belmonte_j._et_fils_s.a.r.l.,belmonte_j_et_fils_s_a_r_l,57,,57,,1
15164,geniclim_midi-pyrenees,geniclim_midi_pyrenees,5,,5,,1
15165,sarl_c.d.s._du_touch,sarl_c_d_s_du_touch,8,,8,,1
15166,iso-thermique,iso_thermique,2,,2,,1
15167,daquin_jean-marc,daquin_jean_marc,5,,5,,1
15168,bobion_et_joanin_bordeaux,bobion_joanin_bordeaux,23,,23,,1
15169,castets-maixent,castets_maixent,3,,3,,1
15170,a.c.s.,a_c_s,8,,8,,1
15171,aquitaine_ramonage_installation_entretien_bruleurs_a.r.i.e.b.,aquitaine_ramonage_installation_entretien_bruleurs_a_r_i_e_b,6,,6,,1
15172,thermique_et_inox_-_therm-inox,thermique_et_inox_therm_inox,,,0,,1
15173,societe_des_etablissements_j._bareyre,societe_des_etablissements_j_bareyre,2,,2,,1
15174,jouglas_n.s,jouglas_n_s,1,,1,,1
15175,h.p.c.,h_p_c,2,,2,,1
15176,piquemal-lagoueillat_patrick,piquemal_lagoueillat_patrick,,,0,,1
15177,bandera_nicolas_-_p2c,bandera_nicolas_p2c,18,,18,,1
15178,bertin-fernandez,bertin_fernandez,45,1,46,,1
15179,so.no.clim._ste_nouvelle_de_climatisation,so_no_clim_ste_nouvelle_de_climatisation,,,0,,1
15180,j._therm,j_therm,1,,1,,1
15181,tessari_jean-marc_sarl,tessari_jean_marc_sarl,,,0,,1
15182,beynel_p.,beynel_p,11,,11,,1
15183,barbe_s.i.s.,barbe_s_i_s,9,,9,,1
15184,rebufie_jean-yves,rebufie_jean_yves,,,0,,1
15185,ruffet_jean-daniel,ruffet_jean_daniel,,,0,,1
15186,audouard.b,audouard_b,3,,3,,1
15187,apc_-_troszczynski_christophe,apc_troszczynski_christophe,15,,15,,1
15188,je_depanne_-_jort_erwan,je_depanne_jort_erwan,3,,3,,1
15189,a.b.c.s.,a_b_c_s,5,,5,,1
15190,gallego-peyrot,gallego_peyrot,3,,3,,1
15191,s.p.m_genie_climatique,s_p_m_genie_climatique,,,0,,1
15192,fm.eau,fm_eau,2,,2,,1
15193,c.a.r.i,c_a_r_i,2,,2,,1
15194,sani-chauf_climatisation,sani_chauf_climatisation,2,,2,,1
15195,acs_-_action_chauffage_sanitaire,acs_action_chauffage_sanitaire,10,,10,,1
15196,mg_plomberie_-_meyer_gaetan,mg_plomberie_meyer_gaetan,7,,7,,1
15197,iso-elec_ent,iso_elec_ent,,,0,,1
15198,b.lamrini,b_lamrini,6,,6,,1
15199,pages_ste_plomberie-chauffage,pages_ste_plomberie_chauffage,2,,2,,1
15200,e.f.c._pargoire_cadet,e_f_c_pargoire_cadet,8,,8,,1
15201,a.r.s._plomberie,a_r_s_plomberie,5,,5,,1
15202,colliaux_e.c.s._sarl,colliaux_e_c_s_sarl,3,,3,,1
15203,garnier-revault_sarl,garnier_revault_sarl,5,,5,,1
15204,m.p.c_morgan_plomberie_chauffage,m_p_c_morgan_plomberie_chauffage,7,,7,,1
15205,carbon_-_rak,carbon_rak,,,0,,1
15206,collet_c.,collet_c,2,,2,,1
15207,morel_jean-luc_gaz_service,morel_jean_luc_gaz_service,1,,1,,1
15208,co.de.sa.,co_de_sa,1,,1,,1
15209,techni-tubes,techni_tubes,,,0,,1
15210,rehault_jean-claude,rehault_jean_claude,1,,1,,1
15211,bertrand_et_margain,bertrand_margain,12,,12,,1
15212,eco-bio_concept_diffusion,eco_bio_concept_diffusion,5,,5,,1
15213,hubert_jean-marc,hubert_jean_marc,1,,1,,1
15214,lecart-guillotin_kevin,lecart_guillotin_kevin,,,0,,1
15215,hervieu_plomberie-chauffage,hervieu_plomberie_chauffage,,,0,,1
15216,a._furet_limited,a_furet_limited,6,,6,,1
15217,alliance_c.p.s_sarl,alliance_c_p_s_sarl,2,,2,,1
15218,dom_et_lux,dom_lux,2,,2,,1
15219,poeles_et_cie_rennes,poeles_cie_rennes,426,7,433,,1
15220,r.roby,r_roby,5,,5,,1
15221,fleuret_jean-claude,fleuret_jean_claude,2,,2,,1
15222,carrier_jean-pierre,carrier_jean_pierre,3,,3,,1
15223,darchis-sarachmann_sarl,darchis_sarachmann_sarl,6,,6,,1
15224,fradet_jean_pierre_et_fils_sarl,fradet_jean_pierre_fils_sarl,10,,10,,1
15225,mouroux_jean-paul_sas,mouroux_jean_paul_sas,14,,14,,1
15226,mangeant_jean-pierre_s.a.r.l.,mangeant_jean_pierre_s_a_r_l,2,,2,,1
15227,vauguet_jean-claude,vauguet_jean_claude,3,,3,,1
15228,meiche._b,meiche_b,3,,3,,1
15229,e.p.c._saunier,e_p_c_saunier,1,,1,,1
15230,ruet-pain_sarl,ruet_pain_sarl,5,,5,,1
15231,baudat_j-p,baudat_j_p,5,,5,,1
15232,printannier_et_fils_sarl,printannier_fils_sarl,1,,1,,1
15233,tregret_pere_et_fils,tregret_pere_fils,565,2,567,,1
15234,c.c.e.r,c_c_e_r,6,,6,,1
15235,claude_girault-merceur,claude_girault_merceur,16,,16,,1
15236,e.c.s.,e_c_s,32,,32,,1
15237,henot-baudon_sarl,henot_baudon_sarl,5,,5,,1
15238,charrais_et_fils_etablissements,charrais_fils_etablissements,5,,5,,1
15239,denaux_jean-luc_ei,denaux_jean_luc_ei,,,0,,1
15240,michael_rey_-_plomberie-chauffage,michael_rey_plomberie_chauffage,,,0,,1
15241,gauchon_a._sas,gauchon_a_sas,,,0,,1
15242,ecs_reves_d_eau_-_charvet_philippe,ecs_reves_d_eau_charvet_philippe,1,,1,,1
15243,thomas-billot_eurl,thomas_billot_eurl,,,0,,1
15244,u.p.r.i.c.s.m.,u_p_r_i_c_s_m,6,,6,,1
15245,irpc_-_bozon_vincent,irpc_bozon_vincent,,,0,,1
15246,vout_et_fils,vout_fils,,,0,,1
15247,rehailia_-_k_elec_38,rehailia_k_elec_38,,,0,,1
15248,godart-rota_ets,godart_rota_ets,9,,9,,1
15249,api_-_avenir_plomberie_isere,api_avenir_plomberie_isere,20,,20,,1
15250,g.t._agencement,g_t_agencement,3,,3,,1
15251,boeuf-virard_davidsarl,boeuf_virard_davidsarl,,,0,,1
15252,c.v.s.d._sarl,c_v_s_d_sarl,4,,4,,1
15253,martin-cocher_laurent_ei,martin_cocher_laurent_ei,1,,1,,1
15254,eco-logis_chauffage,eco_logis_chauffage,8,,8,,1
15255,scs_-_savoie_chauffage_sanitaire,scs_savoie_chauffage_sanitaire,,,0,,1
15256,s.n.t.c._sas_chauffage_sanitaire,s_n_t_c_sas_chauffage_sanitaire,,,0,,1
15257,maintenance_et_conseil_en_chauffage_et_climatisation_-_m3c,maintenance_et_conseil_en_chauffage_et_climatisation_m3c,,,0,,1
15258,avs_chauffage_sanitaire_-_mourey_patrice,avs_chauffage_sanitaire_mourey_patrice,4,,4,,1
15259,c.s.c.b,c_s_c_b,2,,2,,1
15260,ecci_-_genie_climatique,ecci_genie_climatique,,,0,,1
15261,rosso_jean-francois_entreprise,rosso_jean_francois_entreprise,,,0,,1
15262,frigier-larroude_francois_entreprise,frigier_larroude_francois_entreprise,2,,2,,1
15263,sani-tursan,sani_tursan,,,0,,1
15264,bouzats-campagne,bouzats_campagne,22,,22,,1
15265,fournier_guy_ste_d_expl._de_l_entr.,fournier_guy_ste_d_expl_de_l_entr,12,,12,,1
15266,m_et_d_bessellere,m_d_bessellere,,,0,,1
15267,dax_-_plomberie,dax_plomberie,15,,15,,1
15268,sav-gcl,sav_gcl,15,,15,,1
15269,energ_et_co,energ_co,1,,1,,1
15270,e.p.c._service_sarl,e_p_c_service_sarl,8,,8,,1
15271,sarl_ets._lignee,sarl_ets_lignee,3,,3,,1
15272,krafft-venier,krafft_venier,2,,2,,1
15273,loyer_et_fils,loyer_fils,3,,3,,1
15274,c.c.e.p.s._sarl,c_c_e_p_s_sarl,9,,9,,1
15275,entreprise_foltier-riglet,entreprise_foltier_riglet,7,,7,,1
15276,baptiste_a._sarl,baptiste_a_sarl,27,,27,,1
15277,a.c.s_moussi,a_c_s_moussi,28,,28,,1
15278,a.c._porcher,a_c_porcher,19,,19,,1
15279,neel-fraisse_sarl,neel_fraisse_sarl,,,0,,1
15280,p.i.c.c_sarl,p_i_c_c_sarl,,,0,,1
15281,oriol_c.s.e.,oriol_c_s_e,2,,2,,1
15282,a.m,a_m,13,,13,,1
15283,entreprise_dumas_pere_et_fils,entreprise_dumas_pere_fils,4,,4,,1
15284,dewasmes_damien_-_renaison_plomberie,dewasmes_damien_renaison_plomberie,,,0,,1
15285,thermo_-_sanit,thermo_sanit,,,0,,1
15286,p.r.l.,p_r_l,,,0,,1
15287,raquin_-_duchon,raquin_duchon,2,,2,,1
15288,serre_jonathan_-_as_plomberie,serre_jonathan_as_plomberie,,,0,,1
15289,gutton_jean-paul_-_tse,gutton_jean_paul_tse,,,0,,1
15290,ag_plomberie_-_grand_gerard,ag_plomberie_grand_gerard,14,,14,,1
15291,valezy-pelardy_sarl,valezy_pelardy_sarl,6,,6,,1
15292,chausson_-_tec,chausson_tec,1,,1,,1
15293,electro_loire_service_-_e.l.s,electro_loire_service_e_l_s,15,,15,,1
15294,ls_chauffage_-_lagrange_stephane_chauffage,ls_chauffage_lagrange_stephane_chauffage,,,0,,1
15295,monteiller_b_et_g,monteiller_b_g,,,0,,1
15296,seauve_p.,seauve_p,1,,1,,1
15297,a.p.a.s,a_p_a_s,20,,20,,1
15298,e.t.p.c,e_t_p_c,1,,1,,1
15299,ets_cl._desbenoit,ets_cl_desbenoit,12,,12,,1
15300,a.b._plomberie,a_b_plomberie,18,,18,,1
15301,subrin_-_societe_nouvelle_subrin_depannage_entretien_snsde,subrin_societe_nouvelle_subrin_depannage_entretien_snsde,4,1,5,,1
15302,chapelle-_parisot,chapelle_parisot,13,,13,,1
15303,iso-p.u.r,iso_p_u_r,,,0,,1
15304,rey_s.a.,rey_s_a,,,0,,1
15305,bati-chauffe,bati_chauffe,24,2,26,,1
15306,bati-chapteuil,bati_chapteuil,8,,8,,1
15307,vinet_jerome_-_plomberie_jv,vinet_jerome_plomberie_jv,,,0,,1
15308,etablissements_g.g.m.,etablissements_g_g_m,3,,3,,1
15309,gerphagnon_gerard_-_atgf,gerphagnon_gerard_atgf,4,,4,,1
15310,souvignet_louis_-_plomberie_chauffage,souvignet_louis_plomberie_chauffage,,,0,,1
15311,m-g_bonnet,m_g_bonnet,2,,2,,1
15312,energie_plus_43,energie_43,,,0,,1
15313,rozantik_-_adf_system,rozantik_adf_system,3,,3,,1
15314,foucher_jean-jacques,foucher_jean_jacques,,,0,,1
15315,bosseau_jean-luc,bosseau_jean_luc,,,0,,1
15316,delaitre_philippe-popo_les_bons_tuyaux,delaitre_philippe_popo_les_bons_tuyaux,,,0,,1
15317,david_alexandre_-_chouette_energie,david_alexandre_chouette_energie,4,,4,,1
15318,a.pydo,a_pydo,9,,9,,1
15319,hazo_jean-paul,hazo_jean_paul,,,0,,1
15320,ceme-moreau,ceme_moreau,9,,9,,1
15321,artisan_j.b_et_l.m,artisan_j_b_l_m,43,,43,,1
15322,apc-de_lambert_francois,apc_de_lambert_francois,,,0,,1
15323,chartier_marchais_et_co,chartier_marchais_co,14,,14,,1
15324,briand_jean-philippe,briand_jean_philippe,,,0,,1
15325,trotin_-_als_gaz,trotin_als_gaz,,,0,,1
15326,ope_-_ouest_plomberie_electricite,ope_ouest_plomberie_electricite,14,,14,,1
15327,lpce_-_letertre_gaetan,lpce_letertre_gaetan,23,,23,,1
15328,art_et_eau_44,art_eau_44,5,,5,,1
15329,noret-dufaut-guillory-lucet_sarl,noret_dufaut_guillory_lucet_sarl,1,,1,,1
15330,e.r.c.c.,e_r_c_c,11,,11,,1
15331,p.guillaume_e._gallier_plomb._chauf_sarl,p_guillaume_e_gallier_plomb_chauf_sarl,3,,3,,1
15332,gilet_-_dautin_sarl,gilet_dautin_sarl,7,,7,,1
15333,klein_jean-francois,klein_jean_francois,,,0,,1
15334,s.a.r.l._le_foyer_lumineux,s_a_r_l_le_foyer_lumineux,3,,3,,1
15335,s.c.p.s._rigaud,s_c_p_s_rigaud,1,,1,,1
15336,a.f._chauffage,a_f_chauffage,11,,11,,1
15337,fauvin_ruddy-ab_plomberie_chauffage,fauvin_ruddy_ab_plomberie_chauffage,30,,30,,1
15338,c.p.s.d.,c_p_s_d,39,,39,,1
15339,thierry_et_fils_sarl,thierry_fils_sarl,,,0,,1
15340,therm-elec_45,therm_elec_45,15,,15,,1
15341,plomberie_services_-_energies_nouvelles,plomberie_services_energies_nouvelles,,,0,,1
15342,brisson_jean_et_fils_entreprise,brisson_jean_fils_entreprise,6,,6,,1
15343,s.m.a.,s_m_a,1,,1,,1
15344,orosco_jean-patrice,orosco_jean_patrice,3,,3,,1
15345,bac_m.o.l,bac_m_o_l,2,,2,,1
15346,bladou_et_fils_sarl,bladou_fils_sarl,16,,16,,1
15347,mcep_-_champeix,mcep_champeix,,,0,,1
15348,ets_burattini-larrey,ets_burattini_larrey,1,,1,,1
15349,di_palma_genie_climatique_di.ge.clim_sarl,di_palma_genie_climatique_di_ge_clim_sarl,20,,20,,1
15350,lambrot_et_co,lambrot_co,4,,4,,1
15351,etablissements_rigo_jean-pierre_sarl,etablissements_rigo_jean_pierre_sarl,6,,6,,1
15352,egm-enr_eurl,egm_enr_eurl,1,,1,,1
15353,dupin_-_gerlero_sarl,dupin_gerlero_sarl,3,,3,,1
15354,lacombe_jean-claude_depannage_eurl,lacombe_jean_claude_depannage_eurl,,,0,,1
15355,a._genestet,a_genestet,58,,58,,1
15356,sarl_bouchet-bergalasse,sarl_bouchet_bergalasse,1,,1,,1
15357,r_et_m_energies,r_m_energies,5,,5,,1
15358,sarl_ets_cochard_et_fils,sarl_ets_cochard_fils,2,,2,,1
15359,delsuc_jean-pierre,delsuc_jean_pierre,2,,2,,1
15360,sarl_e.c.p._aubert,sarl_e_c_p_aubert,,,0,,1
15361,brun_et_commandre,brun_commandre,,,0,,1
15362,moulin_gilles_plomberie_-_chauffage,moulin_gilles_plomberie_chauffage,1,,1,,1
15363,blanchet_installation_plomberie_chauffage_-_bipc,blanchet_installation_plomberie_chauffage_bipc,11,,11,,1
15364,sorin_plomberie-chauffage,sorin_plomberie_chauffage,,,0,,1
15365,cepy_-_chauffage-elec-plomberie-yzernay,cepy_chauffage_elec_plomberie_yzernay,2,,2,,1
15366,jean-paul_bimier_sarl,jean_paul_bimier_sarl,2,,2,,1
15367,humeau-lemoine,humeau_lemoine,,,0,,1
15368,delalande-rethore_societe,delalande_rethore_societe,10,,10,,1
15369,techno-gaz_maintenance,techno_gaz_maintenance,6,,6,,1
15370,thierry_retif_sarl_-_handibains,thierry_retif_sarl_handibains,4,,4,,1
15371,sodegaz_-_societe_d_entretien_et_de_depannage_gaz,sodegaz_societe_d_entretien_et_de_depannage_gaz,1,,1,,1
15372,coexia_energies_-_gauthier_energies,coexia_energies_gauthier_energies,,,0,,1
15373,huchon-cesbron,huchon_cesbron,10,,10,,1
15374,leze-energies,leze_energies,1,,1,,1
15375,entretien_chauffage_service_-_ecs,entretien_chauffage_service_ecs,,,0,,1
15376,guillemet_jean-pierre,guillemet_jean_pierre,1,,1,,1
15377,fluid-system,fluid_system,15,,15,,1
15378,jean-pierre_fontaine_sarl,jean_pierre_fontaine_sarl,2,,2,,1
15379,redureau-galisson_sarl,redureau_galisson_sarl,3,,3,,1
15380,fernando_fouto_mora_-_fernando_m.,fernando_fouto_mora_fernando_m,3,,3,,1
15381,paillocher_jean-marc,paillocher_jean_marc,,,0,,1
15382,aubance_plomberie_chauffage_-_apc,aubance_plomberie_chauffage_apc,1,,1,,1
15383,cherpy_serge_-_dep_thermic,cherpy_serge_dep_thermic,,,0,,1
15384,sebastien_freulon-arbi_neuf_et_ancien,sebastien_freulon_arbi_neuf_et_ancien,,,0,,1
15385,societe_nouvelle_oger-rousseau,societe_nouvelle_oger_rousseau,4,,4,,1
15386,duval_jean-paul,duval_jean_paul,,,0,,1
15387,lerosey-adapthabitat,lerosey_adapthabitat,,,0,,1
15388,hubert_belliard_et_fils,hubert_belliard_fils,1,,1,,1
15389,a.e.c.,a_e_c,4,,4,,1
15390,housset_c.p.e.s.,housset_c_p_e_s,8,,8,,1
15391,denolle-ameline,denolle_ameline,3,,3,,1
15392,bazire-berard,bazire_berard,2,,2,,1
15393,vastel_m.,vastel_m,,,0,,1
15394,lafosse_-_genie_climatique,lafosse_genie_climatique,3,,3,,1
15395,tabarin_et_entzmann,tabarin_entzmann,1,,1,,1
15396,schanus_s.a.e.,schanus_s_a_e,3,,3,,1
15397,robert_sebastien_s.a.r.l.,robert_sebastien_s_a_r_l,,,0,,1
15398,allo_s.o.s_plombier,allo_s_o_s_plombier,4,,4,,1
15399,f.perroud_plomberie,f_perroud_plomberie,5,,5,,1
15400,l._caputo,l_caputo,2,,2,,1
15401,s.o.r.e.m._societe_remoise_de_maintenance,s_o_r_e_m_societe_remoise_de_maintenance,4,,4,,1
15402,forgel_s.a.,forgel_s_a,12,,12,,1
15403,pasquier_jean-luc,pasquier_jean_luc,,,0,,1
15404,coprecs_s.a.,coprecs_s_a,11,,11,,1
15405,belotti_et_fils_s.a.r.l.,belotti_fils_s_a_r_l,29,1,30,,1
15406,mulot_s.a.s.,mulot_s_a_s,12,,12,,1
15407,sanichauf_s.a.s,sanichauf_s_a_s,2,,2,,1
15408,gayet_freres_s.n.c.,gayet_freres_s_n_c,1,,1,,1
15409,n.l.e._sinka,n_l_e_sinka,4,,4,,1
15410,sanimenou_s.a.r.l.,sanimenou_s_a_r_l,9,,9,,1
15411,visse_s.a.r.l.,visse_s_a_r_l,,,0,,1
15412,pringe_s.a.r.l.,pringe_s_a_r_l,18,,18,,1
15413,driget_s.a.r.l.,driget_s_a_r_l,4,,4,,1
15414,e.g._refrigeration,e_g_refrigeration,8,,8,,1
15415,a.c.s.e.,a_c_s_e,6,,6,,1
15416,godin_s.a.r.l.,godin_s_a_r_l,4,,4,,1
15417,couroux_remi_e.u.r.l.,couroux_remi_e_u_r_l,4,,4,,1
15418,marie-claude_delaulne,marie_claude_delaulne,,,0,,1
15419,bras-lancelot_sarl,bras_lancelot_sarl,3,,3,,1
15420,gandon_pere_et_fils,gandon_pere_fils,1,,1,,1
15421,maine-elec_sarl,maine_elec_sarl,1,,1,,1
15422,dessaigne-s.c.f.,dessaigne_s_c_f,21,,21,,1
15423,societe_nouvelle_dormet_-_snd,societe_nouvelle_dormet_snd,9,,9,,1
15424,pros-confort_service,pros_confort_service,,1,1,,1
15425,lor-energies_clim,lor_energies_clim,,,0,,1
15426,d_hulster_et_ricci_sarl,d_hulster_ricci_sarl,2,,2,,1
15427,prunnot_jean-michel,prunnot_jean_michel,,,0,,1
15428,e.thouvenin_et_fils_sarl,e_thouvenin_et_fils_sarl,3,,3,,1
15429,vicherat_jean-pierre_sarl,vicherat_jean_pierre_sarl,3,,3,,1
15430,j.p.s_chauffage,j_p_s_chauffage,8,,8,,1
15431,e.p.g,e_p_g,,,0,,1
15432,a.t.l._ateliers_thermiques_laurence,a_t_l_ateliers_thermiques_laurence,20,,20,,1
15433,diquero_pierre-yves,diquero_pierre_yves,2,,2,,1
15434,join_frederic_-_fj_montages,join_frederic_fj_montages,13,,13,,1
15435,pouzoulic_-_lamourec,pouzoulic_lamourec,,,0,,1
15436,crusson_jean-claude,crusson_jean_claude,5,,5,,1
15437,le_bras_jean-francois,le_bras_jean_francois,,,0,,1
15438,elp-confort,elp_confort,1,,1,,1
15439,sylvestre_pere_et_fils,sylvestre_pere_fils,,,0,,1
15440,s.c.c.,s_c_c,,,0,,1
15441,lohstaetter_-_diener,lohstaetter_diener,6,,6,,1
15442,r.s.t._-_rduch_et_fils,r_s_t_rduch_et_fils,3,,3,,1
15443,s.t.i.s.,s_t_i_s,,,0,,1
15444,c.d.r._maintenance,c_d_r_maintenance,1,,1,,1
15445,grainca_c.s_eurl,grainca_c_s_eurl,22,,22,,1
15446,ladrosse_-_krupa,ladrosse_krupa,7,,7,,1
15447,iso_chauf_plus,iso_chauf,14,,14,,1
15448,c.s.e,c_s_e,9,,9,,1
15449,gorny-patritti,gorny_patritti,11,1,12,,1
15450,g.g.m.,g_g_m,,,0,,1
15451,stenger_s.a.r.l.,stenger_s_a_r_l,37,1,38,,1
15452,o.p.s.,o_p_s,,,0,,1
15453,kubler_-_chevrier_ets,kubler_chevrier_ets,1,,1,,1
15454,thermaclim_-_briot,thermaclim_briot,4,,4,,1
15455,entreprise_a.virgili_chauffage_et_sanitaire_sas,entreprise_a_virgili_chauffage_et_sanitaire_sas,18,,18,,1
15456,thouvenin_philippe_s.a.s.u,thouvenin_philippe_s_a_s_u,14,,14,,1
15457,paul-philippe,paul_philippe,1,,1,,1
15458,schaeffer_et_cie,schaeffer_cie,1,,1,,1
15459,lorry-dep,lorry_dep,1,,1,,1
15460,c.w.f.,c_w_f,3,,3,,1
15461,baudras_et_fils_sa,baudras_fils_sa,16,1,17,,1
15462,beze_jean-francois_ent.,beze_jean_francois_ent,9,,9,,1
15463,d.p.c_depannage_plomberie_chauffage,d_p_c_depannage_plomberie_chauffage,5,,5,,1
15464,renard_s.a.r.l.,renard_s_a_r_l,7,,7,,1
15465,andre_et_giroux_sarl,andre_giroux_sarl,2,,2,,1
15466,gallois_robert_et_ass._sarl,gallois_robert_ass_sarl,6,,6,,1
15467,barros_pere_et_fils_sarl,barros_pere_fils_sarl,35,,35,,1
15468,dos_santos_amandio_ent.,dos_santos_amandio_ent,12,,12,,1
15469,bio-enerj,bio_enerj,300,2,302,,1
15470,durieux_gady_-sas-,durieux_gady_sas,,,0,,1
15471,s_t_s_-services_thermi_sanit-,s_t_s_services_thermi_sanit,2,,2,,1
15472,ghesquiere_p.c.s,ghesquiere_p_c_s,13,,13,,1
15473,aqua-sun,aqua_sun,7,,7,,1
15474,a.s._habitat_services,a_s_habitat_services,4,,4,,1
15475,douay-collinse,douay_collinse,8,,8,,1
15476,d._debacker_chauffage_sanitaire,d_debacker_chauffage_sanitaire,1,,1,,1
15477,boniface-mignot,boniface_mignot,,,0,,1
15478,ryckebusch-picotin,ryckebusch_picotin,,,0,,1
15479,md_plombier_-_chauffagiste,md_plombier_chauffagiste,,,0,,1
15480,quatannens_jean-claude,quatannens_jean_claude,5,,5,,1
15481,salangre_et_compagnie,salangre_compagnie,1,,1,,1
15482,atout_climat_-sarl-,atout_climat_sarl,110,,110,,1
15483,n_m_g_c_-sarl-,n_m_g_c_sarl,7,,7,,1
15484,r.e.d.i._chauffage,r_e_d_i_chauffage,2,,2,,1
15485,d.n._chauffage,d_n_chauffage,1,,1,,1
15486,d.c.a._-mory-shipp_par_abreviation_d.m.s.,d_c_a_mory_shipp_par_abreviation_d_m_s,,,0,,1
15487,s.eau.s._chauffage_plomberie,s_eau_s_chauffage_plomberie,4,,4,,1
15488,boitel_-_rynders,boitel_rynders,12,,12,,1
15489,nord_batiment_services_-_tisba_chauffage_et_renovation,nord_batiment_services_tisba_chauffage_et_renovation,2,,2,,1
15490,hecfeuille_-sas-,hecfeuille_sas,2,,2,,1
15491,abri_confort_-ets_roger_platevoet-,abri_confort_ets_roger_platevoet,27,,27,,1
15492,leclerc_et_chery_-sarl-,leclerc_et_chery_sarl,,,0,,1
15493,express_chauffe-eau__sa,express_chauffe_eau_sa,,,0,,1
15494,e.k.s,e_k_s,3,,3,,1
15495,bertier-defretin,bertier_defretin,17,,17,,1
